0,298,4
0,340,3
127,92,4
127,108,3
127,144,4
127,292,4
127,334,4
127,360,2
296,146,5
39,31,4
39,0,3
39,28,5
39,42,4
39,47,5
39,55,2
39,81,5
39,97,4
39,100,5
39,134,4
39,139,5
39,215,3
39,229,2
39,260,5
39,269,3
39,273,5
39,297,4
39,298,3
39,340,5
39,349,5
39,357,4
39,362,4
39,363,5
166,62,3
166,68,4
166,144,2
299,270,3
299,104,2
299,70,2
299,164,5
299,261,4
299,257,4
299,185,5
299,308,4
299,315,5
42,31,3
42,13,5
42,19,5
42,47,4
42,107,4
42,121,4
42,125,5
42,140,5
42,152,2
42,188,5
42,215,4
42,222,5
42,260,2
42,263,5
42,265,5
42,269,5
42,273,3
42,295,5
42,300,4
42,306,3
42,336,5
42,343,4
42,349,5
42,357,3
42,362,5
42,363,2
42,369,4
169,50,5
329,106,3
329,96,2
329,179,4
329,239,4
329,238,4
329,330,4
72,11,5
72,34,4
72,39,5
72,73,5
72,81,5
72,102,3
72,120,5
72,134,2
72,139,4
72,178,4
72,201,2
72,209,3
72,255,5
72,264,4
72,269,5
72,297,3
72,298,4
72,301,4
72,309,5
72,337,3
72,340,5
72,344,2
72,367,4
13,42,4
13,110,4
13,121,2
13,140,3
13,295,4
140,42,5
140,31,4
140,13,3
140,14,4
140,27,4
140,28,4
140,85,3
140,89,4
140,95,4
140,110,3
140,121,2
140,136,5
140,36,5
140,145,4
140,146,5
140,151,2
140,152,5
140,202,5
140,216,5
140,242,3
140,263,5
140,271,4
140,294,5
140,298,5
140,312,5
140,349,2
140,363,4
140,365,5
140,369,5
78,197,4
78,265,3
78,275,4
78,366,2
19,47,3
19,78,4
19,336,2
107,78,5
107,67,4
107,23,4
107,58,4
107,121,5
107,125,3
107,130,5
107,145,5
107,154,4
107,164,5
107,188,5
107,202,4
107,222,2
107,231,4
107,263,2
107,265,4
107,273,3
107,295,5
107,300,3
107,306,4
107,356,5
107,364,5
107,366,5
107,369,3
